Customer_ID,First_Name,Last_Name,Gender,Age,Age_Group,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Status,Customer_Segment,Customer_Value_Category,Customer_Status,Credit_Card,Debit_Card,Online_Banking,Mobile_Banking
CUST-23839,William,Nguyen,Male,61,51-65,1962-08-19,Married,Bachelor,Technology,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-19921,Donald,Thompson,Male,26,26-35,1998-02-28,Single,High School,Sales,Salaried,Standard,Silver,Active,No,No,Yes,Yes
CUST-26793,Jessica,Rivera,Female,50,36-50,1973-09-27,Married,Bachelor,Management,Self-Employed,Standard,Platinum,Active,Yes,Yes,Yes,Yes
CUST-27697,Stephen,Flores,Male,48,36-50,1975-12-07,Single,Doctorate,Healthcare,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-13228,Paul,Perez,Male,26,26-35,1998-05-05,Married,Bachelor,Management,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-16522,Paul,Green,Male,42,36-50,1982-04-19,Married,Associate,Healthcare,Salaried,Emerging,Silver,Active,Yes,No,Yes,Yes
CUST-12998,Jacob,Gonzalez,Male,30,26-35,1994-02-17,Single,Associate,Skilled Labor,Salaried,Standard,Bronze,Active,No,No,Yes,Yes
CUST-27465,William,Torres,Male,48,36-50,1976-04-09,Married,Doctorate,Healthcare,Self-Employed,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-24576,Edward,Moore,Male,21,18-25,2002-08-21,Single,Bachelor,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-14393,Sandra,Garcia,Female,34,26-35,1990-06-14,Single,Associate,Skilled Labor,Salaried,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-24580,Gregory,Baker,Male,35,26-35,1989-01-06,Single,Associate,Administrative,Contract,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-27256,Nicole,Nguyen,Female,23,18-25,2001-03-17,Single,Doctorate,Technology,Contract,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-23632,Justin,Jones,Male,51,51-65,1972-10-12,Married,Bachelor,Professional,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-26112,Brandon,Martinez,Male,44,36-50,1979-12-05,Married,Master,Professional,Salaried,High Value,Gold,Active,Yes,Yes,Yes,No
CUST-12464,Emma,Baker,Female,56,51-65,1967-09-22,Married,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-21772,Patrick,Gonzalez,Male,56,51-65,1968-01-25,Single,Associate,Administrative,Salaried,Standard,Silver,Active,No,Yes,Yes,No
CUST-12847,Nicole,Smith,Female,24,18-25,1999-10-25,Single,Master,Healthcare,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,No
CUST-24611,Charles,Rodriguez,Male,43,36-50,1980-08-19,Married,Master,Technology,Salaried,Emerging,Gold,Active,Yes,Yes,Yes,Yes
CUST-25485,Kimberly,Hall,Female,61,51-65,1962-11-24,Married,Master,Management,Contract,High Value,Platinum,Active,Yes,No,No,No
CUST-17587,Gregory,Moore,Male,33,26-35,1991-03-14,Married,High School,Sales,Salaried,Standard,Bronze,Active,No,Yes,No,Yes
CUST-19805,Samantha,Rivera,Female,43,36-50,1980-08-27,Single,High School,Skilled Labor,Salaried,Standard,Bronze,Active,No,Yes,No,No
CUST-27459,George,Thomas,Male,31,26-35,1992-07-21,Married,Bachelor,Sales,Salaried,Standard,Silver,Active,No,No,Yes,No
CUST-12192,Deborah,Taylor,Female,36,36-50,1987-12-31,Married,Bachelor,Management,Salaried,Standard,Gold,Active,No,Yes,Yes,Yes
CUST-19922,Elizabeth,Lee,Female,18,18-25,2005-07-17,Single,High School,Student,Unemployed,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-22939,Ronald,White,Male,49,36-50,1975-06-21,Divorced,High School,Services,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-16669,Brandon,Torres,Male,22,18-25,2001-11-08,Single,Bachelor,Student,Unemployed,Emerging,Bronze,Active,Yes,Yes,Yes,Yes
CUST-12071,Elizabeth,Thomas,Female,29,26-35,1995-02-17,Married,Bachelor,Professional,Salaried,Emerging,Silver,Active,Yes,Yes,No,Yes
CUST-18164,Jacob,Williams,Male,43,36-50,1980-08-23,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-27121,Timothy,Anderson,Male,31,26-35,1993-05-07,Single,Associate,Administrative,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,No
CUST-17594,Ashley,Young,Female,43,36-50,1981-04-06,Married,High School,Services,Salaried,Standard,Silver,Active,No,Yes,No,Yes
CUST-16303,Kevin,Jackson,Male,42,36-50,1982-03-31,Widowed,Associate,Administrative,Salaried,Premium,Silver,Active,Yes,Yes,Yes,No
CUST-13417,Alexander,Williams,Male,45,36-50,1979-06-29,Married,Master,Management,Salaried,High Value,Platinum,Active,No,Yes,Yes,Yes
CUST-15910,Eric,Young,Male,44,36-50,1980-01-31,Single,High School,Sales,Salaried,Standard,Silver,Dormant,Yes,Yes,Yes,Yes
CUST-21231,Deborah,Jones,Female,46,36-50,1978-04-28,Married,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-25775,Emily,Wilson,Female,31,26-35,1993-01-17,Single,Bachelor,Professional,Salaried,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-28857,George,Nguyen,Male,20,18-25,2003-09-13,Single,Master,Student,Unemployed,High Risk,Bronze,Active,No,Yes,No,Yes
CUST-21488,James,Green,Male,34,26-35,1989-11-09,Single,Associate,Skilled Labor,Salaried,Standard,Silver,Active,Yes,No,Yes,Yes
CUST-17582,Stephen,Nelson,Male,60,51-65,1963-08-19,Married,Associate,Services,Salaried,Standard,Silver,Inactive,No,No,Yes,Yes
CUST-14048,Shirley,Johnson,Female,46,36-50,1977-11-03,Married,High School,Services,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-28975,Edward,Williams,Male,25,18-25,1999-02-20,Single,Master,Professional,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-24311,Jeffrey,Gonzalez,Male,37,36-50,1987-05-28,Married,High School,Sales,Salaried,Standard,Silver,Dormant,Yes,Yes,Yes,Yes
CUST-15299,John,Baker,Male,37,36-50,1987-04-04,Married,Master,Professional,Salaried,Premium,Gold,Active,Yes,No,No,Yes
CUST-23374,Mary,Jones,Female,39,36-50,1985-04-21,Married,Bachelor,Management,Contract,Premium,Gold,Active,Yes,Yes,No,No
CUST-12323,Emma,Taylor,Female,29,26-35,1995-05-02,Single,Associate,Skilled Labor,Salaried,Standard,Silver,Active,No,Yes,Yes,No
CUST-14241,Shirley,Lee,Female,33,26-35,1991-06-20,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-29296,John,Martin,Male,50,36-50,1974-01-06,Married,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,No,Yes,No
CUST-23296,Alexander,Thomas,Male,23,18-25,2001-02-11,Single,Bachelor,Professional,Salaried,Standard,Silver,Active,Yes,Yes,No,No
CUST-16746,Samantha,Young,Female,35,26-35,1989-03-02,Married,Bachelor,Professional,Salaried,Standard,Silver,Inactive,Yes,Yes,Yes,Yes
CUST-20948,Margaret,Gonzalez,Female,18,18-25,2006-07-01,Single,High School,Sales,Self-Employed,Emerging,Bronze,Active,No,No,Yes,Yes
CUST-12493,Sandra,King,Female,39,36-50,1984-09-14,Married,Master,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-17613,Patricia,Nelson,Female,41,36-50,1983-06-21,Divorced,Associate,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,No,Yes
CUST-16903,Scott,Harris,Male,60,51-65,1964-04-29,Divorced,Doctorate,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-19770,Benjamin,Lee,Male,28,26-35,1996-05-08,Divorced,Bachelor,Finance,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,No
CUST-15235,William,Adams,Male,56,51-65,1968-01-18,Divorced,Doctorate,Technology,Salaried,Premium,Platinum,Inactive,Yes,Yes,No,No
CUST-19070,Scott,Sanchez,Male,47,36-50,1976-07-05,Married,High School,Sales,Unemployed,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-13273,Amanda,Thompson,Female,41,36-50,1983-02-10,Single,Bachelor,Professional,Salaried,Standard,Silver,Inactive,No,Yes,Yes,Yes
CUST-20142,Benjamin,Miller,Male,52,51-65,1971-07-12,Married,High School,Administrative,Salaried,Standard,Bronze,Active,Yes,Yes,No,Yes
CUST-15274,Amy,Williams,Female,46,36-50,1978-04-23,Married,Bachelor,Sales,Salaried,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-27311,Sandra,Anderson,Female,39,36-50,1985-05-31,Married,Doctorate,Healthcare,Salaried,Premium,Platinum,Active,Yes,Yes,No,Yes
CUST-12890,Sarah,Davis,Female,46,36-50,1977-10-14,Widowed,Master,Management,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-27474,Jacob,Hernandez,Male,25,18-25,1999-04-12,Single,High School,Services,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,No
CUST-10789,Frank,Davis,Male,38,36-50,1986-01-06,Divorced,Bachelor,Technology,Salaried,Premium,Gold,Active,No,Yes,Yes,No
CUST-21678,Brenda,Harris,Female,27,26-35,1997-02-01,Married,Bachelor,Professional,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-13348,Paul,Garcia,Male,51,51-65,1973-03-18,Divorced,Bachelor,Sales,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-25001,Charles,Moore,Male,40,36-50,1983-07-22,Single,Bachelor,Administrative,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-24828,Sarah,Jackson,Female,41,36-50,1982-10-19,Single,Bachelor,Sales,Salaried,Emerging,Silver,Active,No,Yes,No,Yes
CUST-22117,Joshua,Flores,Male,32,26-35,1991-11-16,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-23069,Susan,Torres,Female,62,51-65,1962-01-23,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,No
CUST-23436,Margaret,Nguyen,Female,39,36-50,1985-05-11,Divorced,Associate,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-22971,Donald,Sanchez,Male,33,26-35,1990-12-16,Single,High School,Services,Salaried,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-22278,Kimberly,Miller,Female,29,26-35,1995-06-01,Married,Associate,Sales,Salaried,High Risk,Bronze,Active,No,Yes,No,Yes
CUST-28371,Katherine,Ramirez,Female,54,51-65,1969-07-24,Married,High School,Services,Salaried,Emerging,Bronze,Active,No,Yes,No,Yes
CUST-16197,James,Baker,Male,27,26-35,1996-09-04,Married,Associate,Healthcare,Salaried,Standard,Silver,Active,No,No,Yes,Yes
CUST-17695,Cynthia,Thomas,Female,41,36-50,1983-04-09,Single,Doctorate,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-16029,Deborah,Jones,Female,38,36-50,1985-12-24,Married,Bachelor,Finance,Salaried,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-13378,Gregory,Thomas,Male,18,18-25,2006-02-11,Single,High School,Student,Unemployed,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-10584,Brian,Young,Male,28,26-35,1995-07-16,Married,Doctorate,Professional,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-19973,Michelle,Harris,Female,25,18-25,1998-07-07,Single,Master,Professional,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-26013,Samuel,Jackson,Male,48,36-50,1975-11-01,Married,High School,Services,Self-Employed,Premium,Silver,Active,No,No,No,Yes
CUST-19760,Mary,Davis,Female,28,26-35,1995-08-19,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,No,Yes,Yes,No
CUST-10350,Deborah,Thompson,Female,34,26-35,1989-08-23,Married,Master,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,No
CUST-29091,Richard,Adams,Male,44,36-50,1980-04-26,Married,Bachelor,Sales,Salaried,Premium,Gold,Dormant,No,Yes,Yes,Yes
CUST-22518,Deborah,Wilson,Female,20,18-25,2004-03-23,Single,Bachelor,Professional,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-18006,Alexander,Johnson,Male,59,51-65,1964-10-23,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-13350,Anthony,Johnson,Male,48,36-50,1976-03-04,Married,Associate,Services,Salaried,Standard,Silver,Active,No,Yes,Yes,No
CUST-28663,James,Jackson,Male,22,18-25,2002-01-03,Single,High School,Services,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-10802,Gary,Flores,Male,32,26-35,1992-04-03,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-13532,Laura,Young,Female,47,36-50,1977-05-17,Married,Master,Management,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-24142,Pamela,Moore,Female,46,36-50,1978-01-13,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-19174,Charles,Williams,Male,50,36-50,1974-01-21,Married,Bachelor,Professional,Salaried,Standard,Gold,Active,Yes,Yes,Yes,No
CUST-28478,Anthony,Young,Male,42,36-50,1982-01-15,Married,High School,Skilled Labor,Self-Employed,Emerging,Bronze,Active,No,No,Yes,Yes
CUST-25324,Sarah,Moore,Female,47,36-50,1976-12-14,Widowed,Master,Management,Salaried,High Value,Platinum,Active,Yes,Yes,Yes,Yes
CUST-15174,Justin,Johnson,Male,28,26-35,1995-10-20,Single,Doctorate,Professional,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-21294,Linda,Jackson,Female,45,36-50,1978-08-05,Divorced,Associate,Skilled Labor,Self-Employed,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-23885,David,Baker,Male,37,36-50,1986-12-10,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-24663,Robert,Moore,Male,46,36-50,1977-08-02,Married,Bachelor,Management,Salaried,Standard,Platinum,Active,Yes,Yes,Yes,No
CUST-21845,Donna,Allen,Female,42,36-50,1981-08-27,Single,High School,Services,Salaried,Standard,Bronze,Active,No,Yes,No,Yes
CUST-13092,Donna,Harris,Female,30,26-35,1994-04-08,Single,High School,Services,Salaried,Standard,Silver,Active,No,Yes,Yes,No
CUST-23900,Gary,Flores,Male,27,26-35,1997-02-21,Single,Master,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-17710,Laura,Walker,Female,43,36-50,1981-06-26,Widowed,Associate,Sales,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-16854,Nicole,Torres,Female,47,36-50,1977-06-17,Married,High School,Skilled Labor,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-12757,Alexander,Lewis,Male,32,26-35,1991-07-22,Single,Bachelor,Finance,Salaried,Premium,Gold,Active,No,Yes,Yes,No
CUST-16459,Matthew,Ramirez,Male,54,51-65,1970-05-17,Married,Bachelor,Professional,Contract,High Value,Platinum,Active,Yes,Yes,Yes,Yes
CUST-28688,James,Martin,Male,28,26-35,1996-03-07,Single,Bachelor,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-11617,Sarah,Gonzalez,Female,75,65+,1949-02-02,Single,Bachelor,Retired,Retired,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-16943,Nicole,Lewis,Female,54,51-65,1969-10-09,Widowed,High School,Administrative,Unemployed,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-29072,Donald,Ramirez,Male,38,36-50,1985-10-29,Divorced,Master,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-29369,Christine,Hernandez,Female,43,36-50,1980-11-15,Single,Doctorate,Professional,Self-Employed,Premium,Platinum,Inactive,No,Yes,No,No
CUST-16461,Kevin,Flores,Male,40,36-50,1983-10-23,Married,Bachelor,Management,Salaried,High Value,Gold,Active,Yes,Yes,No,Yes
CUST-29284,Angela,Anderson,Female,65,51-65,1959-03-11,Married,Bachelor,Retired,Retired,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-15088,Kenneth,Jackson,Male,64,51-65,1959-08-20,Divorced,Master,Management,Salaried,Premium,Gold,Active,Yes,No,Yes,No
CUST-20026,Nicholas,Perez,Male,44,36-50,1980-04-16,Married,Bachelor,Healthcare,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-25924,Nicholas,Garcia,Male,72,65+,1952-06-22,Married,Bachelor,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-18078,Deborah,Garcia,Female,39,36-50,1985-05-17,Married,Bachelor,Management,Salaried,Standard,Silver,Dormant,Yes,No,Yes,Yes
CUST-21559,Charles,Thompson,Male,48,36-50,1975-12-17,Married,Bachelor,Management,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-21771,Justin,Allen,Male,28,26-35,1995-10-19,Single,High School,Skilled Labor,Salaried,Standard,Silver,Active,No,Yes,Yes,No
CUST-25243,Ryan,Harris,Male,46,36-50,1977-12-01,Divorced,Bachelor,Technology,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-20975,Margaret,Rivera,Female,47,36-50,1976-09-16,Single,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-29857,Joseph,Gonzalez,Male,51,51-65,1972-08-21,Married,High School,Services,Salaried,Emerging,Bronze,Active,Yes,No,Yes,No
CUST-18975,Paul,Miller,Male,50,36-50,1973-08-04,Married,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-20068,Christine,Moore,Female,37,36-50,1987-03-17,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,No,Yes,No,Yes
CUST-19482,Joshua,Flores,Male,55,51-65,1969-06-06,Married,Bachelor,Technology,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-20557,Kenneth,Young,Male,42,36-50,1982-01-06,Married,Bachelor,Professional,Self-Employed,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-12402,Anthony,Garcia,Male,35,26-35,1989-02-06,Married,Bachelor,Healthcare,Salaried,Premium,Silver,Active,Yes,Yes,Yes,No
CUST-18737,Andrew,Adams,Male,34,26-35,1989-07-28,Single,High School,Sales,Salaried,Emerging,Silver,Active,Yes,No,Yes,No
CUST-25191,Carol,Flores,Female,23,18-25,2001-05-09,Single,Bachelor,Professional,Salaried,Standard,Silver,Active,Yes,No,Yes,Yes
CUST-26482,Michelle,Taylor,Female,39,36-50,1985-01-11,Married,Associate,Sales,Salaried,Premium,Gold,Inactive,Yes,Yes,Yes,Yes
CUST-29826,Debra,Brown,Female,20,18-25,2003-10-12,Single,Master,Student,Unemployed,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-21975,Joshua,Martin,Male,38,36-50,1986-05-09,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Dormant,Yes,Yes,Yes,Yes
CUST-29619,Jessica,Allen,Female,59,51-65,1965-01-25,Widowed,Associate,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-21140,Emma,Scott,Female,40,36-50,1984-02-26,Married,Bachelor,Technology,Salaried,High Value,Platinum,Active,Yes,Yes,Yes,Yes
CUST-19999,Jonathan,Lee,Male,25,18-25,1998-11-07,Married,Bachelor,Sales,Salaried,High Risk,Silver,Active,No,Yes,Yes,Yes
CUST-17233,Gregory,Nguyen,Male,56,51-65,1968-01-11,Divorced,High School,Skilled Labor,Salaried,Standard,Bronze,Active,No,Yes,Yes,No
CUST-13879,Emily,Gonzalez,Female,40,36-50,1983-09-25,Married,Bachelor,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-16913,Thomas,Perez,Male,46,36-50,1977-12-27,Married,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-21983,Cynthia,Rivera,Female,27,26-35,1996-11-12,Married,Associate,Sales,Salaried,Premium,Silver,Dormant,Yes,Yes,No,Yes
CUST-11703,George,Brown,Male,75,65+,1948-12-04,Married,High School,Retired,Retired,Emerging,Silver,Active,No,No,Yes,Yes
CUST-22617,Ryan,Allen,Male,43,36-50,1981-02-01,Single,Master,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-15642,Anna,Moore,Female,46,36-50,1978-06-25,Married,Bachelor,Management,Salaried,Premium,Gold,Active,No,Yes,Yes,No
CUST-22267,Kevin,Sanchez,Male,30,26-35,1993-09-10,Married,Associate,Sales,Salaried,Standard,Bronze,Active,Yes,Yes,No,No
CUST-11125,Kathleen,Green,Female,52,51-65,1972-02-12,Married,High School,Logistics,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,No
CUST-14522,Patricia,Williams,Female,27,26-35,1996-11-06,Married,Bachelor,Management,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-28493,Eric,Jackson,Male,42,36-50,1982-04-23,Single,Bachelor,Technology,Salaried,High Risk,Silver,Active,Yes,Yes,Yes,Yes
CUST-13542,Susan,Moore,Female,39,36-50,1984-08-19,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-22494,Mark,King,Male,40,36-50,1983-08-14,Married,High School,Services,Salaried,Standard,Bronze,Active,Yes,Yes,No,Yes
CUST-17765,Carol,Moore,Female,33,26-35,1990-12-23,Single,Bachelor,Technology,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-22326,Samantha,Torres,Female,50,36-50,1973-09-12,Married,Bachelor,Technology,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-19764,Shirley,Johnson,Female,18,18-25,2005-08-06,Single,Bachelor,Professional,Salaried,Standard,Gold,Active,No,No,Yes,Yes
CUST-25010,Frank,Baker,Male,43,36-50,1980-08-20,Married,High School,Services,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-21667,Barbara,Walker,Female,32,26-35,1991-07-14,Single,High School,Services,Self-Employed,Standard,Bronze,Active,Yes,Yes,No,No
CUST-26967,Sandra,Rivera,Female,42,36-50,1981-11-11,Married,Master,Technology,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-12212,Kimberly,Miller,Female,44,36-50,1979-10-01,Married,Bachelor,Professional,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-29010,Ryan,Perez,Male,42,36-50,1981-12-25,Married,Associate,Administrative,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-24149,Jacob,Garcia,Male,49,36-50,1975-02-15,Married,High School,Logistics,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-13134,Debra,Ramirez,Female,30,26-35,1993-11-14,Married,Master,Professional,Salaried,High Value,Platinum,Active,Yes,Yes,No,Yes
CUST-22545,Steven,Williams,Male,54,51-65,1970-05-16,Married,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-17973,Gregory,Wilson,Male,32,26-35,1991-08-03,Single,Bachelor,Professional,Self-Employed,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-27042,Anna,Thompson,Female,35,26-35,1989-01-20,Married,Bachelor,Management,Salaried,Premium,Silver,Active,No,Yes,Yes,Yes
CUST-15939,Mark,King,Male,61,51-65,1963-04-29,Married,Bachelor,Technology,Self-Employed,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-14321,Cynthia,Rivera,Female,56,51-65,1968-04-14,Divorced,Bachelor,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-20033,Angela,Garcia,Female,34,26-35,1990-01-19,Married,Master,Professional,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-24796,Kathleen,Green,Female,47,36-50,1977-03-05,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-12108,Sarah,Ramirez,Female,67,65+,1956-11-22,Married,Bachelor,Retired,Retired,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-26461,Andrew,Wilson,Male,31,26-35,1992-10-01,Single,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-19378,Ryan,Jones,Male,29,26-35,1994-11-14,Married,Associate,Sales,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-13035,Ryan,Lopez,Male,33,26-35,1991-03-08,Single,Associate,Healthcare,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-21893,George,Scott,Male,48,36-50,1975-10-13,Married,High School,Sales,Self-Employed,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-26540,Christine,Sanchez,Female,43,36-50,1980-09-23,Divorced,Bachelor,Management,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-17063,Amy,Lee,Female,43,36-50,1981-04-05,Married,Master,Professional,Salaried,Premium,Gold,Active,No,Yes,No,Yes
CUST-25212,Helen,Green,Female,35,26-35,1989-01-30,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-27203,James,Nguyen,Male,46,36-50,1977-08-18,Single,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-12368,Betty,Taylor,Female,49,36-50,1975-06-19,Married,Master,Technology,Salaried,Premium,Platinum,Active,Yes,No,Yes,Yes
CUST-29569,Kevin,Nelson,Male,61,51-65,1963-05-05,Married,Master,Management,Self-Employed,Premium,Platinum,Active,Yes,Yes,Yes,No
CUST-19722,Samuel,Garcia,Male,45,36-50,1978-10-16,Married,Bachelor,Technology,Salaried,Premium,Silver,Active,No,Yes,Yes,No
CUST-24631,Elizabeth,Nguyen,Female,27,26-35,1997-06-20,Married,Associate,Skilled Labor,Salaried,High Risk,Bronze,Active,No,Yes,Yes,Yes
CUST-10441,Andrew,Green,Male,51,51-65,1972-09-16,Married,High School,Skilled Labor,Salaried,Standard,Silver,Active,Yes,Yes,No,No
CUST-28826,Ashley,Jackson,Female,39,36-50,1985-03-25,Married,Bachelor,Skilled Labor,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-28395,George,Rodriguez,Male,33,26-35,1991-01-13,Married,Bachelor,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,No
CUST-23281,Brenda,Jackson,Female,45,36-50,1979-03-30,Divorced,Associate,Administrative,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-10833,Jason,Smith,Male,37,36-50,1987-06-20,Married,Associate,Skilled Labor,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-27881,Richard,Rivera,Male,23,18-25,2000-07-06,Single,Associate,Skilled Labor,Salaried,Emerging,Silver,Active,Yes,Yes,No,Yes
CUST-13065,Elizabeth,Harris,Female,64,51-65,1959-09-21,Married,Bachelor,Technology,Contract,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-17715,Jonathan,Garcia,Male,32,26-35,1992-01-02,Single,High School,Services,Self-Employed,Emerging,Bronze,Active,No,Yes,Yes,Yes
CUST-12588,Brenda,King,Female,33,26-35,1991-04-21,Married,Bachelor,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
